"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","inCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","recordedBy","catalogNumber","institutionCode","eventTime","identifiedBy","http://unknown.org/captive","identificationID","occurrenceRemarks","informationWithheld","reproductiveCondition","elevation","institutionKey","recordNumber","habitat","associatedTaxa","http://unknown.org/recordID","locality","county","rights","startDayOfYear","http://unknown.org/recordEnteredBy","verbatimElevation","collectionID","higherClassification"
"122","Asclepias subverticillata (Gray) Vail","-112.7394","34.23127","cdround","gbif","2873750572","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:46:21.589+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-09-20T23:39:36","     9","Arizona","2020"," 9","20","2020-09-20","2021-09-17T17:23:22.000+00:00","2022-03-29T21:46:21.589+00:00","https://www.inaturalist.org/observations/60261544","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Andy Bridges","60261544","andybridges","2020-09-20 2:26:56 PM MST","iNaturalist research-grade observations","2873750572","Yarnell, AZ, USA","Observations","https://www.inaturalist.org/observations/60261544","127159","Andy Bridges","60261544","iNaturalist","21:26:56Z","Andy Bridges","wild","131613762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","Asclepias subverticillata (Gray) Vail","-112.2634","34.85092","cdround","gbif","2873763498","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:07:19.366+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-09-18T14:50:46","   211","Arizona","2020"," 9","16","2020-09-16","2020-09-29T00:26:45.000+00:00","2022-03-29T21:07:19.366+00:00","https://www.inaturalist.org/observations/59969556","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Conor Flynn","59969556","conorflynn","2020/09/16 12:00 PM MST","iNaturalist research-grade observations","2873763498","Yavapai County, AZ, USA","Observations","https://www.inaturalist.org/observations/59969556","127159","Conor Flynn","59969556","iNaturalist","19:00:00Z","Conor Flynn","wild","131083363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","Asclepias subverticillata (Gray) Vail","-106.2967","35.15970","cdround","gbif","2901523484","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:32:49.917+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-10-22T01:08:24","    23","New Mexico","2020"," 9"," 5","2020-09-05","2020-10-23T16:37:57.000+00:00","2022-03-29T21:32:49.917+00:00","https://www.inaturalist.org/observations/58658190","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","humam1953","58658190","humam1953","Sat Sep 05 2020 16:41:03 GMT-0600 (MDT)","iNaturalist research-grade observations","2901523484","Turquoise Trail, Sandia Park, NM, US","Observations","https://www.inaturalist.org/observations/58658190","127159","humam1953","58658190","iNaturalist","22:41:03Z","dionaea","wild","137814972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","Asclepias subverticillata (Gray) Vail","-106.1077","35.74629","cdround","gbif","2963775472","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:17:46.025+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-09-23T20:48:45","    10","New Mexico","2020"," 9","17","2020-09-17","2020-10-29T16:48:49.000+00:00","2022-03-29T21:17:46.025+00:00","https://www.inaturalist.org/observations/60549909","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","dockrs21","60549909","dockrs21","Thu Sep 17 2020 10:09:43 GMT-0600 (MDT)","iNaturalist research-grade observations","2963775472","Santa Fe County, US-NM, US","Observations","https://www.inaturalist.org/observations/60549909","127159","dockrs21","60549909","iNaturalist","16:09:43Z","dockrs21","wild","132221737",NA,NA,"fruiting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","Asclepias subverticillata (Gray) Vail","-103.0944","30.90792","cdround","gbif","2963800482","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:46:13.130+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-09-30T17:12:44",NA,"Texas","2020"," 9","28","2020-09-28","2021-07-06T22:46:27.000+00:00","2022-03-29T21:46:13.130+00:00","https://www.inaturalist.org/observations/61309063","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Shaun Michael","61309063","shaunmichael","2020/09/28 3:20 PM CDT","iNaturalist research-grade observations","2963800482","Pecos, Texas, United States","Observations","https://www.inaturalist.org/observations/61309063","127159","Shaun Michael","61309063","iNaturalist","20:20:00Z","dionaea","wild","133755462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","Asclepias subverticillata (Gray) Vail","-112.4698","34.53237","cdround","gbif","2963816951","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:21:58.332+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-10-26T15:41:29","    30","Arizona","2020"," 9","22","2020-09-22","2020-10-27T15:20:47.000+00:00","2022-03-29T21:21:58.332+00:00","https://www.inaturalist.org/observations/63573166","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Conor Flynn","63573166","conorflynn","2020/09/22 4:43 PM MST","iNaturalist research-grade observations","2963816951","Prescott, AZ, USA","Observations","https://www.inaturalist.org/observations/63573166","127159","Conor Flynn","63573166","iNaturalist","23:43:00Z","Conor Flynn","wild","138615901",NA,NA,"fruiting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","Asclepias subverticillata (Gray) Vail","-106.3943","35.07840","cdround","gbif","2963849455","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:07:31.231+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-09-03T02:59:34","    50","New Mexico","2020"," 9"," 2","2020-09-02","2020-10-29T16:38:56.000+00:00","2022-03-29T21:07:31.231+00:00","https://www.inaturalist.org/observations/58388640","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Dustin Chavez-Davis","58388640","dchavezdavisii","Wed Sep 02 2020 09:01:12 GMT-0600 (MDT)","iNaturalist research-grade observations","2963849455","Turquoise Trail, Tijeras, NM, US","Observations","https://www.inaturalist.org/observations/58388640","127159","Dustin Chavez-Davis","58388640","iNaturalist","15:01:12Z","Dustin Chavez-Davis","wild","127817280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","Asclepias subverticillata (Gray) Vail","-106.7373","34.66570","cdround","gbif","2963853449","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:46:19.979+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-09-11T22:17:19","     3","New Mexico","2020"," 9","11","2020-09-11","2021-12-20T14:14:15.000+00:00","2022-03-29T21:46:19.979+00:00","https://www.inaturalist.org/observations/59262525","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","jchavez94","59262525","jchavez94","2020-09-11 4:16:57 PM MDT","iNaturalist research-grade observations","2963853449","Belen, NM 87002, USA","Observations","https://www.inaturalist.org/observations/59262525","127159","jchavez94","59262525","iNaturalist","22:16:57Z","jchavez94","wild","129635674",NA,NA,"flowering",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","Asclepias subverticillata (Gray) Vail","-108.5465","37.35180","cdround","gbif","2963871429","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:22:50.983+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-09-13T00:37:29","    35","Colorado","2020"," 9","12","2020-09-12","2020-10-29T19:05:18.000+00:00","2022-03-29T21:22:50.983+00:00","https://www.inaturalist.org/observations/59392451","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","rainonreddirt","59392451","rainonreddirt","2020-09-12 6:10:06 PM MDT","iNaturalist research-grade observations","2963871429","Cortez, CO 81321, USA","Observations","https://www.inaturalist.org/observations/59392451","127159","rainonreddirt","59392451","iNaturalist","00:10:06Z","rainonreddirt","wild","129885212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","Asclepias subverticillata (Gray) Vail","-108.1766","32.79651","cdround","gbif","2963877480","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:17:05.125+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-09-28T22:28:56","     3","New Mexico","2020"," 9","18","2020-09-18","2020-10-30T13:28:45.000+00:00","2022-03-29T21:17:05.125+00:00","https://www.inaturalist.org/observations/59972506","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","bobgriffis","59972506","bobgriffis","2020-09-18 9:19:11 AM MDT","iNaturalist research-grade observations","2963877480","Silver City, NM 88061, USA","Observations","https://www.inaturalist.org/observations/59972506","127159","bobgriffis","59972506","iNaturalist","15:19:11Z","dionaea","wild","133393609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","Asclepias subverticillata (Gray) Vail","-105.9097","35.53187","cdround","gbif","2963905477","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:46:36.641+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-09-21T17:39:49","     7","New Mexico","2020"," 9","11","2020-09-11","2021-02-12T05:47:27.000+00:00","2022-03-29T21:46:36.641+00:00","https://www.inaturalist.org/observations/60335663","http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Susan J Tweit","60335663","susanjtweit","Fri Sep 11 2020 15:03:51 GMT-0600 (MDT)","iNaturalist research-grade observations","2963905477","Monte Alto Rd, Santa Fe, NM, US","Observations","https://www.inaturalist.org/observations/60335663","127159","Susan J Tweit","60335663","iNaturalist","21:03:51Z","Susan J Tweit","wild","131768308","With cuckoo bee? pollinating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","Asclepias subverticillata (Gray) Vail","-101.9707","34.99716","cdround","gbif","2963921459","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:31:33.294+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-09-10T22:00:29","  7623","Texas","2020"," 9","10","2020-09-10","2020-10-28T18:19:44.000+00:00","2022-03-29T21:31:33.294+00:00","https://www.inaturalist.org/observations/59166829","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","randakaylyn","59166829","randakaylyn","Thu Sep 10 2020 16:41:08 GMT-0500 (CDT)","iNaturalist research-grade observations","2963921459","Canyon, TX, US","Observations","https://www.inaturalist.org/observations/59166829","127159","randakaylyn","59166829","iNaturalist","16:41:08Z","dionaea","wild","129439368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","Asclepias subverticillata (Gray) Vail","-112.1398","36.05697","cdround","gbif","2963960429","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:22:17.849+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-09-07T00:01:45","     5","Arizona","2020"," 9"," 5","2020-09-05","2020-10-29T17:14:51.000+00:00","2022-03-29T21:22:17.849+00:00","https://www.inaturalist.org/observations/58786251","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","judy","58786251","judy","Sat Sep 05 2020 06:19:20 GMT-0700 (MST)","iNaturalist research-grade observations","2963960429","Grand Canyon National Park, Grand Canyon, AZ, US","Observations","https://www.inaturalist.org/observations/58786251","127159","judy","58786251","iNaturalist","12:19:20Z","judy","wild","128617488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","Asclepias subverticillata (Gray) Vail","-106.1062","35.56718","cdround","gbif","2988537652","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:31:38.845+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-09-12T18:12:20","    16","New Mexico","2020"," 9","12","2020-09-12","2020-11-20T20:41:09.000+00:00","2022-03-29T21:31:38.845+00:00","https://www.inaturalist.org/observations/59346536","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","hatherly","59346536","hatherly","Sat Sep 12 2020 12:12:12 GMT-0600 (MDT)","iNaturalist research-grade observations","2988537652","Las Golondrinas Rd, Santa Fe, NM, US","Observations","https://www.inaturalist.org/observations/59346536","127159","hatherly","59346536","iNaturalist","18:12:12Z","hatherly","wild","129799536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","Asclepias subverticillata (Gray) Vail","-105.6906","35.55309","cdround","gbif","2988627948","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:22:27.723+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-11-25T07:48:26","    20","New Mexico","2020"," 9","14","2020-09-14","2020-11-25T14:14:58.000+00:00","2022-03-29T21:22:27.723+00:00","https://www.inaturalist.org/observations/65574820","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","radinis","65574820","radinis","2020/09/14 12:06 PM MST","iNaturalist research-grade observations","2988627948","San Miguel County, NM, USA","Observations","https://www.inaturalist.org/observations/65574820","127159","radinis","65574820","iNaturalist","19:06:00Z","radinis","wild","143429704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","Asclepias subverticillata (Gray) Vail","-105.6904","35.55134","cdround","gbif","2988656996","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:46:31.795+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-11-25T07:48:28","    15","New Mexico","2020"," 9","14","2020-09-14","2020-11-25T14:56:24.000+00:00","2022-03-29T21:46:31.795+00:00","https://www.inaturalist.org/observations/65574827","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","radinis","65574827","radinis","2020/09/14 12:24 PM MST","iNaturalist research-grade observations","2988656996","San Miguel County, NM, USA","Observations","https://www.inaturalist.org/observations/65574827","127159","radinis","65574827","iNaturalist","19:24:00Z","radinis","wild","143429713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","Asclepias subverticillata (Gray) Vail","-106.6043","31.93072","cdround","gbif","2988686986","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:33:10.344+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-11-25T16:24:11","    31","Texas","2020"," 9","30","2020-09-30","2020-12-15T15:47:33.000+00:00","2022-03-29T21:33:10.344+00:00","https://www.inaturalist.org/observations/65588547","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","jconsford","65588547","jconsford","2020/09/30 7:24 AM MDT","iNaturalist research-grade observations","2988686986","Canutillo, TX, USA","Observations","https://www.inaturalist.org/observations/65588547","127159","jconsford","65588547","iNaturalist","13:24:00Z","jconsford","wild","143472014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","Asclepias subverticillata (Gray) Vail","-105.8701","34.51994","cdround","gbif","3013920527","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:07:33.243+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-09-19T19:58:01","381965","New Mexico","2020"," 9","18","2020-09-18","2021-01-01T21:51:54.000+00:00","2022-03-29T21:07:33.243+00:00","https://www.inaturalist.org/observations/60100545","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","vtmonarch","60100545","vtmonarch","2020-09-18 3:53:31 PM MDT","iNaturalist research-grade observations","3013920527","New Mexico","Observations","https://www.inaturalist.org/observations/60100545","127159","vtmonarch","60100545","iNaturalist","21:53:31Z","dionaea","wild","131335230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
